data,stato,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,nuovi_tamponi,positivi/tamponi
2022-02-20 17:00:00,ITA,13284,934,14218,1334129,1348347,-21431,42081,10968639,152989,,,12469975,184146508,50853494.0,,52.0,,,7872447.0,4597528.0,84446773.0,99699735.0,372776,0.11288548619009807
2022-02-21 17:00:00,ITA,13375,928,14303,1307668,1321971,-26376,24408,11019298,153190,,,12494459,184378274,50898597.0,,55.0,,,7878835.0,4615624.0,84507224.0,99871050.0,231766,0.10531311754096805
2022-02-22 17:00:00,ITA,13076,896,13972,1277821,1291793,-30178,60029,11109291,153512,,,12554596,184981913,50992982.0,,82.0,,,7892532.0,4662064.0,84638245.0,100343668.0,603639,0.09944519820621266
2022-02-23 17:00:00,ITA,12527,886,13413,1208010,1221423,-70370,49040,11228571,153764,,,12603758,185461360,51086581.0,,81.0,,,7904335.0,4699423.0,84774479.0,100686881.0,479447,0.10228450694237319
2022-02-24 17:00:00,ITA,12125,839,12964,1186264,1199228,-22195,46169,11298010,154013,,,12651251,185945890,51179953.0,,56.0,,,7917305.0,4733946.0,84894619.0,101051271.0,484530,0.09528615359214083
2022-02-25 17:00:00,ITA,11706,799,12505,1163419,1175924,-23304,40948,11363190,154206,,,12693320,186386005,51261122.0,,58.0,,,7929496.0,4763824.0,85013268.0,101372737.0,440115,0.09303931926882747
2022-02-26 17:00:00,ITA,11103,763,11866,1128692,1140558,-35366,38375,11437706,154416,,,12732680,186820082,51340236.0,,44.0,,,7939603.0,4793077.0,85121863.0,101698219.0,434077,0.08840597405529434
2022-02-27 17:00:00,ITA,10868,733,11601,1110677,1122278,-18280,30629,11487720,154560,,,12764558,187137866,51411708.0,,26.0,,,7915757.0,4848801.0,85200886.0,101936980.0,317784,0.09638307781386099
2022-02-28 17:00:00,ITA,10851,714,11565,1088369,1099934,-22344,17981,11528135,154767,,,12782836,187336379,51449663.0,,39.0,,,7949300.0,4833536.0,85251765.0,102084614.0,198513,0.0905784507815609
2022-03-01 17:00:00,ITA,10456,708,11164,1062066,1073230,-26704,46631,11601742,155000,,,12829972,187867237,51541775.0,,74.0,,,7959909.0,4870063.0,85369378.0,102497859.0,530858,0.08784081618813318
2022-03-02 17:00:00,ITA,9954,681,10635,1050975,1061610,-11620,36429,11651094,155214,,,12867918,188282525,51627327.0,,40.0,,,7969386.0,4898532.0,85487020.0,102795505.0,415288,0.08771984743118029
2022-03-03 17:00:00,ITA,9599,654,10253,1031209,1041462,-20148,41500,11713645,155399,,,12910506,188713837,51712137.0,,52.0,,,7980150.0,4930356.0,85590680.0,103123157.0,431312,0.09621805097006343
2022-03-04 17:00:00,ITA,9297,625,9922,1013865,1023787,-17675,38095,11769463,155609,,,12948859,189102673,51778402.0,,31.0,,,7988967.0,4959892.0,85693793.0,103408880.0,388836,0.0979718956063739
2022-03-05 17:00:00,ITA,8974,609,9583,1009248,1018831,-4956,39963,11815610,155782,,,12990223,189484157,51855322.0,,59.0,,,7998336.0,4991887.0,85787000.0,103697157.0,381484,0.10475668704323117
2022-03-06 17:00:00,ITA,8828,603,9431,1006910,1016341,-2490,35057,11853884,155887,,,13026112,189780403,51922636.0,,37.0,,,8007940.0,5018172.0,85859150.0,103921253.0,296246,0.11833746278430764
2022-03-07 17:00:00,ITA,8989,610,9599,998761,1008360,-7981,22083,11884397,156017,,,13048774,189968677,51967720.0,,35.0,,,8010726.0,5038048.0,85904001.0,104064676.0,188274,0.11729181936964211
2022-03-08 17:00:00,ITA,8776,592,9368,1002153,1011521,3161,60191,11941805,156201,,,13109527,190499871,52067963.0,,50.0,,,8022476.0,5087051.0,86022321.0,104477550.0,531194,0.11331265036879182
2022-03-09 17:00:00,ITA,8575,563,9138,992784,1001922,-9599,48483,12001063,156357,,,13159342,190933832,52162911.0,,43.0,,,8033752.0,5125590.0,86147575.0,104786257.0,433961,0.11172202110327886
2022-03-10 17:00:00,ITA,8414,545,8959,962196,971155,-30767,54230,12086850,156493,,,13214498,191387173,52257465.0,,48.0,,,8046052.0,5168446.0,86253299.0,105133874.0,453341,0.11962297696436017
2022-03-11 17:00:00,ITA,8274,527,8801,967678,976479,5324,53127,12135331,156649,,,13268459,191812811,52350045.0,,35.0,,,8058408.0,5210051.0,86355379.0,105457432.0,425638,0.12481733303887341
2022-03-12 17:00:00,ITA,8234,513,8747,976875,985622,9143,53825,12180724,156782,,,13323128,192230588,52441042.0,,40.0,,,8069893.0,5253235.0,86453597.0,105776991.0,417777,0.12883667602572665
2022-03-13 17:00:00,ITA,8240,516,8756,990748,999504,13882,48886,12216835,156868,,,13373207,192560616,52519706.0,,41.0,,,8079652.0,5293555.0,86531713.0,106028903.0,330028,0.14812682560267615
2022-03-14 17:00:00,ITA,8468,518,8986,994253,1003239,3735,28900,12242669,156997,,,13402905,192765493,52568640.0,,32.0,,,8084835.0,5318070.0,86576281.0,106189212.0,204877,0.14106024590363975
2022-03-15 17:00:00,ITA,8473,502,8975,1027149,1036124,32885,85288,12296018,157177,,,13489319,193352508,52680134.0,,51.0,,,8098936.0,5390383.0,86698487.0,106654021.0,587015,0.14529100619234603
2022-03-16 17:00:00,ITA,8410,477,8887,1045280,1054167,18043,72568,12351985,157314,,,13563466,193843219,52787563.0,,31.0,,,8112263.0,5451203.0,86821819.0,107021400.0,490711,0.14788337738505963
2022-03-17 17:00:00,ITA,8397,473,8870,1079347,1088217,34050,79895,12400175,157442,,,13645834,194373101,52902939.0,,51.0,,,8129686.0,5516148.0,86936668.0,107436433.0,529882,0.15077885265021268
2022-03-18 17:00:00,ITA,8403,474,8877,1111344,1120221,32004,76250,12446583,157607,,,13724411,194863984,53013320.0,,47.0,,,8144057.0,5580354.0,87043832.0,107820152.0,490883,0.15533232969974514
2022-03-19 17:00:00,ITA,8319,471,8790,1138729,1147519,27298,74024,12494968,157692,,,13800179,195342035,53120934.0,,56.0,,,8161532.0,5638647.0,87147082.0,108194953.0,478051,0.1548454035238918
2022-03-20 17:00:00,ITA,8430,467,8897,1163927,1172824,25305,60415,12531134,157785,,,13861743,195712501,53206304.0,,29.0,,,8171787.0,5689956.0,87228523.0,108483978.0,370466,0.16307839315888636
2022-03-21 17:00:00,ITA,8728,463,9191,1166089,1175280,2456,32573,12562004,157904,,,13895188,195930717,53260255.0,,31.0,,,8177750.0,5717438.0,87278454.0,108652263.0,218216,0.14926953110679328
2022-03-22 17:00:00,ITA,8969,455,9424,1191183,1200607,25327,96365,12633384,158101,,,13992092,196572613,53379377.0,,47.0,,,8192954.0,5799138.0,87396186.0,109176427.0,641896,0.15012556551217018
2022-03-23 17:00:00,ITA,8939,466,9405,1217485,1226890,26283,76260,12685306,158254,,,14070450,197086357,53499849.0,,55.0,,,8207062.0,5863388.0,87518600.0,109567757.0,513744,0.14843968980659628
2022-03-24 17:00:00,ITA,9029,447,9476,1236327,1245803,18913,81811,12748859,158436,,,14153098,197631659,53614681.0,,41.0,,,8223130.0,5929968.0,87632631.0,109999028.0,545302,0.1500287913853241
2022-03-25 17:00:00,ITA,8994,447,9441,1236840,1246281,478,75616,12824632,158582,,,14229495,198135632,53722281.0,,49.0,,,8236472.0,5993023.0,87742645.0,110392987.0,503973,0.1500397838773109
2022-03-26 17:00:00,ITA,9023,452,9475,1244908,1254383,8102,73357,12891028,158700,,,14304111,198639817,53833635.0,,45.0,,,8251919.0,6052192.0,87844207.0,110795610.0,504185,0.1454961968325119
2022-03-27 17:00:00,ITA,9181,464,9645,1253246,1262891,8508,59555,12943050,158782,,,14364723,199024140,53918194.0,,40.0,,,8261294.0,6103429.0,87924008.0,111100132.0,384323,0.15496080120107306
2022-03-28 17:00:00,ITA,9496,487,9983,1244073,1254056,-8835,30710,12983350,158877,,,14396283,199235675,53962864.0,,39.0,,,8269229.0,6127054.0,87968303.0,111267372.0,211535,0.14517692107689034
2022-03-29 17:00:00,ITA,9740,487,10227,1256651,1266878,12822,99457,13070647,159054,,,14496579,199896383,54083192.0,,46.0,,,8283550.0,6213029.0,88093392.0,111802991.0,660708,0.1505309455916986
2022-03-30 17:00:00,ITA,9871,481,10352,1272464,1282816,15938,77621,13125950,159224,,,14567990,200421282,54211527.0,,50.0,,,8290015.0,6277975.0,88213039.0,112208243.0,524899,0.14787797271475084
2022-03-31 17:00:00,ITA,9898,468,10366,1266678,1277044,-5772,73195,13205927,159383,,,14642354,200908095,54306198.0,,46.0,,,8305126.0,6337228.0,88316604.0,112591491.0,486813,0.15035547530571286
2022-04-01 17:00:00,ITA,9981,476,10457,1261030,1271487,-5557,74350,13288370,159537,,,14719394,201422918,54415704.0,,47.0,,,8320261.0,6399133.0,88424024.0,112998894.0,514823,0.14441856715803295
2022-04-02 17:00:00,ITA,9949,493,10442,1267169,1277611,6124,70803,13353529,159666,,,14790806,201899959,54505989.0,,72.0,,,8333316.0,6457490.0,88522226.0,113377733.0,477041,0.1484212048859532
2022-04-03 17:00:00,ITA,10017,489,10506,1273510,1284016,6405,53588,13402015,159784,,,14845815,202264141,54585746.0,,42.0,,,8343747.0,6502068.0,88596224.0,113667917.0,364182,0.14714620711622212
2022-04-04 17:00:00,ITA,10241,483,10724,1263581,1274305,-9711,30630,13442930,159909,,,14877144,203647359,54806680.0,,36.0,,,8347867.0,6529277.0,88644333.0,115003026.0,1383218,0.022144014898591545
2022-04-05 17:00:00,ITA,10246,471,10717,1263671,1274388,83,88173,13531567,160103,,,14966058,204235935,54911237.0,,57.0,,,8363971.0,6602087.0,88747785.0,115488150.0,588576,0.149807331593541
2022-04-06 17:00:00,ITA,10164,466,10630,1263227,1273857,-531,69278,13601834,160252,,,15035943,204697383,55006392.0,,51.0,,,8377224.0,6658719.0,88855028.0,115842355.0,461448,0.15013175915812832
2022-04-07 17:00:00,ITA,10078,471,10549,1242507,1253056,-20801,69596,13692608,160402,,,15106066,205167186,55095875.0,,65.0,,,8390941.0,6715125.0,88952864.0,116214322.0,469803,0.1481386879181274
2022-04-08 17:00:00,ITA,10102,462,10564,1239043,1249607,-3449,66535,13763554,160546,,,15173707,205609215,55185541.0,,52.0,,,8403817.0,6769890.0,89045428.0,116563787.0,442029,0.1505217983435476
2022-04-09 17:00:00,ITA,10023,462,10485,1227380,1237865,-11742,63992,13839605,160658,,,15238128,206047664,55264773.0,,42.0,,,8418326.0,6819802.0,89134714.0,116912950.0,438449,0.14595084034859243
2022-04-10 17:00:00,ITA,10038,465,10503,1236053,1246556,8691,51376,13884744,160748,,,15292048,206399929,55338102.0,,39.0,,,8425148.0,6866900.0,89202927.0,117197002.0,352265,0.14584474756220459
2022-04-11 17:00:00,ITA,10256,466,10722,1222040,1232762,-13794,28368,13927128,160863,,,15320753,206592711,55379914.0,,30.0,,,8430106.0,6890647.0,89245718.0,117346993.0,192782,0.14715066759344753
2022-04-12 17:00:00,ITA,10207,463,10670,1218075,1228745,-4017,83643,14015032,161032,,,15404809,207155729,55481704.0,,53.0,,,8444209.0,6960600.0,89344598.0,117811131.0,563018,0.14856185770259567
2022-04-13 17:00:00,ITA,10166,449,10615,1217243,1227858,-887,62037,14078350,161187,,,15467395,207575724,55564655.0,,42.0,,,8456631.0,7010764.0,89441567.0,118134157.0,419995,0.147708901296444
2022-04-14 17:00:00,ITA,10075,420,10495,1217167,1227662,-196,64951,14144014,161336,,,15533012,208014099,55649255.0,,35.0,,,8470153.0,7062859.0,89531077.0,118483022.0,438375,0.1481631023666952
2022-04-15 17:00:00,ITA,9980,419,10399,1208525,1218924,-8738,61555,14214909,161469,,,15595302,208411581,55727662.0,,49.0,,,8481782.0,7113520.0,89612318.0,118799263.0,397482,0.1548623585470537
2022-04-16 17:00:00,ITA,9878,411,10289,1211049,1221338,2414,63815,14276895,161602,,,15659835,208836063,55811022.0,,39.0,,,8493103.0,7166732.0,89688494.0,119147569.0,424482,0.1503361744432037
2022-04-17 17:00:00,ITA,9758,403,10161,1215877,1226038,4700,51993,14324363,161687,,,15712088,209170287,55879765.0,,33.0,,,8500185.0,7211903.0,89742963.0,119427324.0,334224,0.1555633347694959
2022-04-18 17:00:00,ITA,9940,411,10351,1206492,1216843,-9195,18380,14352067,161766,,,15730676,209276026,55906276.0,,39.0,,,8502334.0,7228342.0,89769631.0,119506395.0,105739,0.1738242275792281
2022-04-19 17:00:00,ITA,10214,422,10636,1197643,1208279,-8564,27214,14387830,161893,,,15758002,209450124,55944112.0,,38.0,,,8507229.0,7250773.0,89804639.0,119645485.0,174098,0.15631425978471894
2022-04-20 17:00:00,ITA,10207,413,10620,1196280,1206900,-1379,99848,14489444,162098,,,15858442,210060724,56057089.0,,44.0,,,8519882.0,7338560.0,89900944.0,120159780.0,610600,0.1635244022273174
2022-04-21 17:00:00,ITA,10231,415,10646,1212167,1222813,15913,75020,14549360,162264,,,15934437,210506904,56150932.0,,40.0,,,8530764.0,7403673.0,89995782.0,120511122.0,446180,0.16813841947196198
2022-04-22 17:00:00,ITA,10076,411,10487,1212635,1223122,309,73212,14622593,162466,,,16008181,210944097,56239024.0,,46.0,,,8543764.0,7464417.0,90082691.0,120861406.0,437193,0.16745922281463793
2022-04-23 17:00:00,ITA,9914,409,10323,1221906,1232229,9107,70520,14684371,162609,,,16079209,211365630,56322979.0,,43.0,,,8557744.0,7521465.0,90159321.0,121206309.0,421533,0.16729413829996703
2022-04-24 17:00:00,ITA,9895,416,10311,1233838,1244149,11920,56263,14729220,162688,,,16136057,211691841,56393949.0,,34.0,,,8566066.0,7569991.0,90215117.0,121476724.0,326211,0.17247425745912923
2022-04-25 17:00:00,ITA,10050,416,10466,1232134,1242600,-1549,24878,14755958,162781,,,16161339,211830644,56427324.0,,26.0,,,8567833.0,7593506.0,90247206.0,121583438.0,138803,0.1792324373392506
2022-04-26 17:00:00,ITA,10328,409,10737,1224239,1234976,-7624,29575,14793420,162927,,,16191323,212013319,56466076.0,,23.0,,,8571877.0,7619446.0,90282688.0,121730631.0,182675,0.16189954837826742
2022-04-27 17:00:00,ITA,10155,394,10549,1224127,1234676,-300,87940,14881965,163113,,,16279754,212567845,56570548.0,,34.0,,,8589149.0,7690605.0,90368487.0,122199358.0,554526,0.1585858913738941
2022-04-28 17:00:00,ITA,10076,382,10458,1238348,1248806,14130,69204,14937738,163244,,,16349788,213009371,56655438.0,,46.0,,,8596881.0,7752907.0,90466187.0,122543184.0,441526,0.15673822153168782
2022-04-29 17:00:00,ITA,9942,371,10313,1236804,1247117,-1689,58861,14998689,163377,,,16409183,213390610,56731492.0,,38.0,,,8607251.0,7801932.0,90543721.0,122846889.0,381239,0.1543939628422066
2022-04-30 17:00:00,ITA,9826,366,10192,1219187,1229379,-17738,53602,15070314,163507,,,16463200,213773683,56803828.0,,32.0,,,8617688.0,7845512.0,90618779.0,123154904.0,383073,0.13992633257890794
2022-05-01 17:00:00,ITA,9738,366,10104,1221566,1231670,2291,40757,15109509,163612,,,16504791,214061284,56868204.0,,30.0,,,8624579.0,7880212.0,90676581.0,123384703.0,287601,0.1417136936241529
2022-05-02 17:00:00,ITA,9794,368,10162,1194940,1205102,-26568,18896,15155021,163736,,,16523859,214183728,56896921.0,,32.0,,,8626831.0,7897028.0,90706673.0,123477055.0,122444,0.15432360916010585
2022-05-03 17:00:00,ITA,9695,366,10061,1189899,1199960,-5142,62071,15222419,163889,,,16586268,214594775,56980351.0,,45.0,,,8638582.0,7947686.0,90787032.0,123807743.0,411047,0.15100706245271223
2022-05-04 17:00:00,ITA,9614,371,9985,1177085,1187070,-12890,47039,15282800,164041,,,16633911,214930050,57059575.0,,42.0,,,8644778.0,7989133.0,90871121.0,124058929.0,335275,0.1402997539333383
2022-05-05 17:00:00,ITA,9384,369,9753,1155371,1165124,-21946,48255,15353323,164179,,,16682626,215257228,57127410.0,,32.0,,,8653204.0,8029422.0,90946644.0,124310584.0,327178,0.14748852306695437
2022-05-06 17:00:00,ITA,9164,363,9527,1136858,1146385,-18739,43947,15416301,164304,,,16726990,215559634,57191604.0,,31.0,,,8660140.0,8066850.0,91018122.0,124541512.0,302406,0.14532449752981091
2022-05-07 17:00:00,ITA,8815,355,9170,1122194,1131364,-15021,40522,15471992,164417,,,16767773,215865197,57250547.0,,33.0,,,8667529.0,8100244.0,91086905.0,124778292.0,305563,0.13261422358073457
2022-05-08 17:00:00,ITA,8655,356,9011,1110903,1119914,-11450,30804,15514595,164489,,,16798998,216068651,57299429.0,,28.0,,,8672361.0,8126637.0,91136795.0,124931856.0,203454,0.1514052316494146
2022-05-09 17:00:00,ITA,8735,363,9098,1094657,1103755,-16159,17155,15548091,164573,,,16816419,216195210,57328691.0,,27.0,,,8673953.0,8142466.0,91165415.0,125029795.0,126559,0.13554942753972454
2022-05-10 17:00:00,ITA,8579,358,8937,1074035,1082972,-20783,56015,15624915,164731,,,16872618,216566431,57400294.0,,35.0,,,8683091.0,8189527.0,91239041.0,125327390.0,371221,0.15089394188367578
2022-05-11 17:00:00,ITA,8412,338,8750,1032446,1041196,-41776,42249,15709259,164846,,,16915301,216861042,57464695.0,,33.0,,,8688737.0,8226564.0,91316605.0,125544437.0,294611,0.14340605069057163
2022-05-12 17:00:00,ITA,8158,334,8492,1010191,1018683,-22513,39317,15771125,164976,,,16954784,217129696,57513217.0,,33.0,,,8694454.0,8260330.0,91387900.0,125741796.0,268654,0.1463480908529186
2022-05-13 17:00:00,ITA,7907,341,8248,999615,1007863,-10820,38507,15820859,165091,,,16993813,217395343,57570468.0,,44.0,,,8699931.0,8293882.0,91450934.0,125944409.0,265647,0.1449555236836855
2022-05-14 17:00:00,ITA,7650,340,7990,992798,1000788,-7075,36042,15864177,165182,,,17030147,217659090,57622199.0,,40.0,,,8705093.0,8325054.0,91512742.0,126146348.0,263747,0.13665368705615608
2022-05-15 17:00:00,ITA,7532,347,7879,990239,998118,-2670,27162,15894511,165244,,,17057873,217853667,57666726.0,,30.0,,,8708350.0,8349523.0,91555528.0,126298139.0,194577,0.13959512172558936
2022-05-16 17:00:00,ITA,7631,353,7984,974384,982368,-15750,13668,15923935,165346,,,17071649,217958460,57689512.0,,24.0,,,8710098.0,8361551.0,91583940.0,126374520.0,104793,0.13042855915948584
2022-05-17 17:00:00,ITA,7465,337,7802,959599,967401,-14967,44489,15983655,165494,,,17116550,218293677,57756974.0,,39.0,,,8717156.0,8399394.0,91655955.0,126637722.0,335217,0.13271701614178277
2022-05-18 17:00:00,ITA,7276,318,7594,944984,952578,-14823,30408,16029269,165630,,,17147477,218557950,57814886.0,,25.0,,,8721679.0,8425798.0,91729417.0,126828533.0,264273,0.11506283275249458
2022-05-19 17:00:00,ITA,7020,308,7328,885847,893175,-59403,30310,16119286,165738,,,17178199,218805421,57868563.0,,28.0,,,8725483.0,8452716.0,91795532.0,127009889.0,247471,0.12247899753910559
2022-05-20 17:00:00,ITA,6812,307,7119,867291,874410,-18765,26561,16164780,165827,,,17205017,219039166,57914830.0,,36.0,,,8729255.0,8475762.0,91853826.0,127185340.0,233745,0.11363237716314788
2022-05-21 17:00:00,ITA,6570,301,6871,849998,856869,-17541,23976,16206476,165918,,,17229263,219271097,57961352.0,,20.0,,,8732847.0,8496416.0,91907917.0,127363180.0,231931,0.10337557290745955
2022-05-22 17:00:00,ITA,6400,292,6692,843904,850596,-6273,17744,16231004,165952,,,17247552,219432092,58000795.0,,15.0,,,8735584.0,8511968.0,91947133.0,127484959.0,160995,0.11021460293797944
2022-05-23 17:00:00,ITA,6388,291,6679,826368,833047,-17549,9820,16258494,166032,,,17257573,219525905,58022119.0,,15.0,,,8736652.0,8520921.0,91972260.0,127553645.0,93813,0.10467632417681984
2022-05-24 17:00:00,ITA,6240,286,6526,803495,810021,-23026,31024,16313262,166150,,,17289433,219814768,58083999.0,,31.0,,,8740725.0,8548708.0,92037535.0,127777233.0,288863,0.10740039395838165
2022-05-25 17:00:00,ITA,5969,271,6240,786343,792583,-17438,22438,16353585,166264,,,17312432,220034869,58133980.0,,22.0,,,8744201.0,8568231.0,92100016.0,127934853.0,220101,0.10194410747793059
2022-05-26 17:00:00,ITA,5736,259,5995,747753,753748,-38835,22093,16414949,166371,,,17335068,220251857,58181910.0,,22.0,,,8747337.0,8587731.0,92155276.0,128096581.0,216988,0.10181669032388888
2022-05-27 17:00:00,ITA,5558,252,5810,733136,738946,-14802,19666,16449697,166476,,,17355119,220450754,58224997.0,,18.0,,,8749821.0,8605298.0,92206777.0,128243977.0,198897,0.09887529726441324
2022-05-28 17:00:00,ITA,5348,250,5598,715977,721575,-17371,18255,16485624,166542,,,17373741,220643937,58265636.0,,14.0,,,8752319.0,8621422.0,92253870.0,128390067.0,193183,0.0944958924957165
2022-05-29 17:00:00,ITA,5234,260,5494,706554,712048,-9527,14826,16510260,166569,,,17388877,220786003,58299725.0,,24.0,,,8754149.0,8634728.0,92290042.0,128495961.0,142066,0.1043599453775006
2022-05-30 17:00:00,ITA,5281,255,5536,693325,698861,-13187,7537,16531231,166631,,,17396723,220866180,58320769.0,,13.0,,,8755409.0,8641314.0,92311740.0,128554440.0,80177,0.09400451501053918
2022-05-31 17:00:00,ITA,5121,248,5369,674025,679394,-19467,24267,16575319,166697,,,17421410,221108240,58371033.0,,25.0,,,8758544.0,8662866.0,92371211.0,128737029.0,242060,0.10025200363546229
2022-06-01 17:00:00,ITA,4878,223,5101,663808,668909,-10485,18391,16604567,166756,,,17440232,221300348,58410217.0,,8.0,,,8761073.0,8679159.0,92423753.0,128876595.0,192108,0.09573260874091656
2022-06-02 17:00:00,ITA,4589,226,4815,651085,655900,-13009,17193,16635215,166835,,,17457950,221481403,58450106.0,,27.0,,,8763295.0,8694655.0,92471149.0,129010254.0,181055,0.09496009499875728
2022-06-03 17:00:00,ITA,4644,225,4869,643187,648056,-7844,9429,16652711,166875,,,17467642,221552092,58470901.0,,9.0,,,8764377.0,8703265.0,92494086.0,129058006.0,70689,0.13338708992912618
2022-06-04 17:00:00,ITA,4442,218,4660,637210,641870,-6186,22527,16681659,166922,,,17490451,221741088,58510540.0,,17.0,,,8767665.0,8722786.0,92535215.0,129205873.0,188996,0.11919299879362526
2022-06-05 17:00:00,ITA,4411,218,4629,636798,641427,-443,15082,16697597,166949,,,17505973,221864787,58544212.0,,18.0,,,8769059.0,8736914.0,92567523.0,129297264.0,123699,0.12192499535161966
2022-06-06 17:00:00,ITA,4453,217,4670,626678,631348,-10079,8512,16716222,167019,,,17514589,221939797,58563010.0,,12.0,,,8770194.0,8744395.0,92587291.0,129352506.0,75010,0.11347820290627916
2022-06-07 17:00:00,ITA,4342,219,4561,624416,628977,-2371,28082,16747070,167089,,,17543136,222173350,58613405.0,,16.0,,,8773760.0,8769376.0,92645605.0,129527745.0,233553,0.12023823286363267
2022-06-08 17:00:00,ITA,4296,199,4495,624500,628995,18,22361,16769897,167169,,,17566061,222361374,58657823.0,,18.0,,,8776755.0,8789306.0,92699202.0,129662172.0,188024,0.1189263072799217
2022-06-09 17:00:00,ITA,4234,197,4431,620786,625217,-3778,23042,16797136,167242,,,17589595,222540501,58699376.0,,31.0,,,8780058.0,8809537.0,92747106.0,129793395.0,179127,0.12863499081657148
2022-06-10 17:00:00,ITA,4162,196,4358,619063,623421,-1796,21554,16820881,167305,,,17611607,222710598,58738519.0,,24.0,,,8782856.0,8828751.0,92787792.0,129922806.0,170097,0.1267159326737097
2022-06-11 17:00:00,ITA,4076,193,4269,616697,620966,-2455,22104,16845734,167365,,,17634065,222897832,58780476.0,,22.0,,,8785639.0,8848426.0,92833283.0,130064549.0,187234,0.11805548137624576
2022-06-12 17:00:00,ITA,4118,183,4301,617913,622214,1248,18678,16863770,167391,,,17653375,223025536,58813888.0,,8.0,,,8787687.0,8865688.0,92865018.0,130160518.0,127704,0.14626010148468332
2022-06-13 17:00:00,ITA,4210,193,4403,612525,616928,-5286,10371,16879683,167432,,,17664043,223100172,58831480.0,,14.0,,,8788864.0,8875179.0,92885212.0,130214960.0,74636,0.13895439198242135
2022-06-14 17:00:00,ITA,4199,183,4382,599500,603882,-13046,39474,16932500,167505,,,17703887,223328731,58883354.0,,24.0,,,8793982.0,8909905.0,92934496.0,130394235.0,228559,0.17270814100516715
2022-06-15 17:00:00,ITA,4218,189,4407,599478,603885,3,31885,16965258,167553,,,17736696,223524170,58930993.0,,33.0,,,8798004.0,8938692.0,92988285.0,130535885.0,195439,0.16314553390060327
2022-06-16 17:00:00,ITA,4303,192,4495,596286,600781,-3104,36573,17005366,167617,,,17773764,223718846,58976479.0,,20.0,,,8802103.0,8971661.0,93035871.0,130682975.0,194676,0.18786599272637614
2022-06-17 17:00:00,ITA,4320,191,4511,567534,572045,-28736,35427,17070231,167658,,,17809934,223904665,59019914.0,,24.0,,,8806315.0,9003619.0,93078277.0,130826388.0,185819,0.19065327011769517
2022-06-18 17:00:00,ITA,4331,193,4524,556491,561015,-11030,34978,17116187,167703,,,17844905,224097705,59051568.0,,24.0,,,8811538.0,9033367.0,93120721.0,130976984.0,193040,0.18119560712805635
2022-06-19 17:00:00,ITA,4398,199,4597,588751,593348,32333,30526,17118091,167721,,,17879160,224257916,59098680.0,,12.0,,,8814219.0,9064941.0,93153019.0,131104897.0,160211,0.1905362303462309
2022-06-20 17:00:00,ITA,4585,209,4794,569855,574649,-18699,16571,17153636,167780,,,17896065,224337291,59121976.0,,23.0,,,8815279.0,9080786.0,93173182.0,131164109.0,79375,0.20876850393700788
2022-06-21 17:00:00,ITA,4803,206,5009,594921,599930,25281,62704,17191557,167842,,,17959329,224629636,59186003.0,,25.0,,,8823617.0,9135712.0,93229808.0,131399828.0,292345,0.21448630898424806
2022-06-22 17:00:00,ITA,4947,216,5163,619850,625013,25083,53905,17221297,167892,,,18014202,224876148,59243636.0,,36.0,,,8829737.0,9184465.0,93286010.0,131590138.0,246512,0.21867089634581682
2022-06-23 17:00:00,ITA,5064,216,5280,647292,652572,27559,56166,17251095,167967,,,18071634,225124190,59301181.0,,31.0,,,8836924.0,9234710.0,93338419.0,131785771.0,248042,0.2264374581724063
2022-06-24 17:00:00,ITA,5205,225,5430,672748,678178,25606,55829,17281848,168018,,,18128044,225362259,59354008.0,,29.0,,,8842888.0,9285156.0,93383754.0,131978505.0,238069,0.23450764274223018
2022-06-25 17:00:00,ITA,5342,225,5567,697912,703479,25301,56386,17313380,168058,,,18184917,225613163,59404990.0,,28.0,,,8850085.0,9334832.0,93428242.0,132184921.0,250904,0.22473137136115806
2022-06-26 17:00:00,ITA,5532,227,5759,727681,733440,29961,48456,17332700,168102,,,18234242,225812503,59456765.0,,18.0,,,8854556.0,9379686.0,93461450.0,132351053.0,199340,0.24308217116484399
2022-06-27 17:00:00,ITA,5873,234,6107,732744,738851,5411,24747,17352245,168165,,,18259261,225913462,59481675.0,,22.0,,,8856427.0,9402834.0,93481860.0,132431602.0,100959,0.24511930585683298
2022-06-28 17:00:00,ITA,6035,237,6272,767178,773450,34599,83555,17401738,168234,,,18343422,226243590,59555774.0,,40.0,,,8868780.0,9474642.0,93536981.0,132706609.0,330128,0.2530987980419716
2022-06-29 17:00:00,ITA,6254,248,6502,828711,835213,61763,94165,17435370,168294,,,18438877,226600800,59631949.0,,37.0,,,8877579.0,9561298.0,93600061.0,133000739.0,357210,0.2636124408611181
2022-06-30 17:00:00,ITA,6592,261,6853,877936,884789,49576,83274,17469969,168353,,,18523111,226896830,59706278.0,,43.0,,,8887976.0,9635135.0,93655643.0,133241187.0,296030,0.2813025706854035
